Wavelength (micron),fresh,1 pulse,2 pulses,3 pulse,5 pulses
1.696786896,0.109349098,0.09511487,0.092972768,0.093655363,0.099664745
1.696648136,0.109243335,0.095143952,0.092932134,0.093681041,0.099571899
1.696509398,0.109141611,0.095167354,0.092932375,0.093676629,0.099533984
1.696370683,0.109055756,0.095188814,0.092965116,0.093638556,0.099560096
1.69623199,0.108992092,0.095216559,0.09301862,0.093567232,0.099644496
1.69609332,0.108951856,0.095258505,0.09308034,0.093466326,0.099768867
1.695954673,0.108932456,0.095317772,0.093139631,0.093343177,0.099909189
1.695816049,0.108928422,0.095389254,0.093188564,0.093209112,0.100043047
1.695677159,0.108932662,0.095460229,0.093221883,0.093080109,0.10015594
1.69553858,0.10893766,0.095514202,0.09323662,0.092974993,0.100244129
1.695400024,0.108937547,0.095537015,0.093231959,0.092911886,0.100313432
1.69526149,0.108929953,0.095522043,0.093209381,0.092903094,0.100375119
1.695122979,0.108917736,0.095473053,0.093173497,0.092950659,0.100440038
1.69498449,0.10890897,0.09540288,0.093132503,0.093044674,0.100514272
1.694846024,0.10891487,0.095328789,0.093097329,0.093165596,0.100596427
1.694707294,0.10894605,0.095266288,0.093080318,0.093290348,0.100678666
1.694568873,0.109008417,0.095223443,0.093091789,0.093399388,0.100750028
1.694430475,0.109099944,0.095198688,0.093137104,0.093482451,0.100800519
1.694292099,0.109211311,0.095181849,0.093214877,0.093540097,0.100825094
1.694153746,0.109327618,0.095157702,0.093316248,0.093580167,0.100824737
1.694015416,0.109433766,0.095111893,0.093427683,0.093612091,0.100805889
1.693877109,0.109518298,0.09503572,0.093534182,0.093639993,0.100777186
1.693738823,0.109576262,0.094929364,0.09362399,0.093660236,0.100746329
1.693600274,0.109608688,0.094802629,0.093691005,0.093662644,0.100717096
1.693462034,0.109620022,0.094672819,0.093735637,0.093635944,0.100688595
1.693323817,0.109614959,0.094561054,0.093762768,0.093574429,0.100655943
1.693185622,0.109596689,0.094487719,0.093778652,0.093482099,0.10061285
1.69304745,0.109566748,0.094467559,0.093787254,0.093372147,0.10055388
1.6929093,0.109526951,0.094506022,0.093788866,0.093262534,0.100476579
1.692771173,0.109481407,0.094597428,0.093780294,0.093168862,0.100382248
1.692633068,0.109437188,0.094725252,0.093757622,0.093099304,0.100275366
1.6924947,0.109402435,0.094865222,0.09371952,0.093052481,0.100162727
1.692356927,0.109382567,0.094990415,0.093669482,0.093020913,0.100051916
1.692218604,0.109377154,0.095077623,0.093616424,0.092996825,0.09995043
1.692080589,0.109378111,0.095112402,0.093571937,0.092977617,0.099864986
1.691942597,0.109372323,0.095092398,0.093546784,0.092968125,0.099801275
1.691804628,0.109346699,0.095026819,0.093546913,0.092977858,0.099763597
1.691666681,0.109294629,0.094933513,0.093571384,0.093014882,0.099754716
1.69152847,0.109219954,0.094833259,0.093612939,0.093079329,0.099775416
1.691390854,0.109136363,0.094744213,0.09366037,0.093159369,0.099823456
1.691252975,0.109062803,0.094678252,0.093703047,0.093233955,0.09989378
1.691114832,0.109014997,0.09463953,0.093733271,0.093279399,0.099977994
1.690976997,0.108998651,0.094626056,0.093748095,0.093279139,0.100065227
1.690839185,0.109005264,0.094632179,0.093747366,0.093231353,0.100142481
1.690701396,0.109014716,0.094652081,0.093731491,0.093151751,0.100197108
1.690563629,0.109002239,0.094681701,0.093698519,0.09306931,0.100218392
1.690425884,0.108947787,0.09471892,0.093643656,0.093017066,0.100200444
1.690288162,0.10884393,0.094762673,0.093560859,0.093020962,0.100144242
1.690150177,0.108698768,0.094811147,0.093446554,0.093091135,0.100058676
1.690012499,0.108534049,0.09486077,0.093303397,0.09321897,0.099959307
1.689874844,0.108378365,0.094905868,0.093142247,0.093380028,0.099865176
1.689737212,0.108259211,0.094939453,0.092981105,0.093541952,0.09979394
1.689599602,0.108196587,0.09495499,0.092840997,0.093674529,0.099756393
1.689462014,0.10819946,0.094948047,0.092740021,0.093757371,0.09975307
1.689324449,0.108265875,0.094917897,0.092688806,0.093784349,0.099774391
1.689186907,0.108385238,0.094868412,0.0926878,0.093763047,0.099804601
1.689049101,0.108540925,0.094807704,0.09272872,0.093710335,0.099828349
1.688911603,0.108713135,0.094747327,0.092798483,0.093646633,0.09983822
1.688774127,0.108880743,0.094699771,0.092884492,0.093590263,0.0998388
1.688636674,0.109023616,0.094675604,0.092978071,0.09355327,0.099846018
1.688499243,0.109125228,0.094680272,0.09307555,0.093540032,0.099880995
1.688361835,0.109175923,0.094711978,0.093176037,0.093547842,0.099960743
1.688224449,0.109175706,0.094761706,0.093277935,0.093569207,0.100089359
1.688087085,0.109134527,0.094815205,0.093375245,0.093594292,0.100253152
1.687949459,0.109069696,0.094857891,0.093456796,0.093613689,0.100423314
1.68781214,0.109001131,0.094880377,0.093508233,0.093620959,0.100564085
1.687674843,0.108944787,0.094882439,0.093516196,0.093613594,0.100644849
1.687537569,0.108907948,0.094874095,0.093473663,0.093593608,0.100650127
1.687400317,0.108887984,0.094872255,0.093383718,0.093566811,0.100584277
1.687263087,0.108875355,0.094894289,0.093260522,0.093540978,0.100468493
1.68712588,0.108859762,0.094950491,0.093127495,0.093523766,0.100332397
1.68698841,0.108836146,0.095038346,0.093012333,0.093520022,0.100202414
1.686851248,0.108808332,0.095141681,0.092941858,0.093529736,0.100093889
1.686714107,0.108787908,0.095234794,0.092936323,0.093547611,0.100008105
1.686576989,0.10878915,0.095290839,0.093005993,0.093563468,0.09993617
1.686439893,0.108821766,0.095290296,0.093149208,0.093564905,0.099866506
1.68630282,0.108885166,0.095227222,0.093352969,0.093540731,0.099792795
1.686165769,0.108966753,0.095110114,0.093594898,0.093484485,0.099717449
1.68602874,0.109045967,0.094958034,0.093847558,0.093397232,0.09965059
1.685891449,0.109101301,0.094793475,0.094082855,0.09328779,0.099603928
1.685754464,0.109118644,0.09463551,0.09427684,0.093170607,0.099583894
1.685617787,0.109097239,0.094496687,0.094413837,0.093061924,0.099587625
1.685480563,0.109050735,0.094383725,0.094488457,0.092974677,0.099603059
1.685343645,0.109003086,0.094301178,0.094504839,0.092914299,0.099613687
1.68520675,0.108981042,0.094255925,0.09447354,0.092877502,0.099605923
1.685069876,0.109005988,0.09425873,0.094406819,0.092853435,0.099574232
1.684933026,0.109087884,0.09432234,0.094314211,0.092828668,0.099523537
1.684795913,0.109222893,0.094455654,0.094199587,0.092792306,0.099466165
1.684659391,0.109394934,0.094657867,0.094062011,0.092740449,0.099416623
1.684522323,0.109580525,0.094914725,0.09389868,0.092678092,0.099386295
1.684385561,0.10975455,0.09519936,0.093709564,0.092616718,0.099380168
1.684248821,0.109895288,0.09547755,0.093500958,0.092569411,0.099397621
1.684112103,0.109988331,0.095716366,0.093286555,0.092545669,0.099435276
1.683975408,0.110028436,0.095891504,0.093085195,0.092547704,0.099490835
1.683838451,0.110019465,0.095991597,0.092916327,0.092570638,0.099564846
1.683702084,0.109972532,0.096017806,0.092794928,0.092606038,0.099659628
1.683565455,0.109903216,0.095979477,0.092728103,0.0926472,0.099776097
1.683428565,0.109827731,0.09588886,0.09271443,0.092693795,0.099910011
1.68329198,0.109758525,0.095757006,0.09274584,0.092752243,0.100049874
1.683155418,0.109701507,0.095593192,0.092811392,0.092832732,0.100178256
1.683018878,0.109654469,0.095407047,0.09290018,0.092942725,0.100275826
1.68288236,0.109608252,0.095211628,0.093003045,0.093080175,0.100325917
1.682745864,0.109550786,0.095025189,0.093112221,0.093230544,0.100319895
1.682609391,0.109472243,0.094869833,0.093220193,0.09336837,0.100258967
1.682472939,0.109370015,0.094766577,0.093319153,0.093464393,0.100154097
1.682336227,0.109251789,0.094729719,0.093401663,0.093495067,0.100023655
1.682199819,0.109135014,0.094761971,0.093463328,0.093451309,0.099890179
1.682063434,0.109042474,0.094852709,0.09350504,0.093341639,0.099776617
1.681927071,0.108996076,0.094980926,0.093534653,0.093190719,0.099703435
1.68179073,0.109010601,0.095121191,0.093565877,0.093031411,0.099685811
1.681654412,0.109088361,0.095250335,0.093614172,0.09289552,0.09973058
1.681518115,0.109218258,0.095352241,0.093690968,0.092805409,0.099833757
1.681381558,0.109378195,0.095420361,0.093798901,0.09277033,0.099979939
1.681245305,0.109539882,0.095455675,0.09392845,0.092787079,0.100143318
1.681109075,0.109675724,0.095464138,0.0940595,0.092844816,0.100293205
1.680972866,0.109763998,0.095452523,0.094164923,0.09292986,0.100400389
1.68083668,0.109792998,0.095426728,0.09421776,0.093029993,0.100445212
1.680700516,0.109762307,0.095391382,0.094197197,0.09313517,0.100422606
1.680564374,0.109681865,0.095351367,0.094094142,0.09323717,0.100343188
1.680428254,0.109569526,0.095313123,0.093912838,0.093327497,0.100228872
1.680291873,0.10944722,0.095284898,0.09367045,0.093397714,0.100105347
1.680155797,0.109337394,0.09527568,0.093393965,0.093441251,0.099993872
1.680019744,0.109259088,0.09529254,0.093115542,0.093456242,0.099905342
1.679883712,0.109224596,0.095337798,0.092867229,0.093448092,0.099839303
1.679747702,0.1092376,0.095407521,0.092676027,0.093429396,0.099787476
1.679611714,0.109292833,0.095491697,0.092559079,0.093416325,0.099739645
1.679475748,0.109377678,0.095576508,0.092521564,0.093423017,0.099690026
1.679339805,0.109476064,0.095647946,0.092556305,0.093455602,0.099640054
1.679203601,0.109572525,0.095695333,0.092646174,0.093508888,0.099597798
1.679067701,0.109656619,0.095714494,0.092768908,0.093567628,0.099574236
1.678931823,0.109724998,0.095708003,0.092902267,0.093611769,0.099577974
1.678795968,0.109780956,0.095684347,0.093028752,0.093624305,0.099611893
1.678660134,0.109831337,0.095654372,0.093137587,0.093598336,0.099671248
1.678524322,0.109882322,0.095627944,0.093224162,0.093540131,0.09974502
1.678388532,0.109936061,0.095610646,0.093287525,0.093467905,0.099818849
1.678252483,0.109988908,0.095602296,0.093326851,0.093404892,0.09987763
1.678116737,0.110033163,0.095597304,0.093340251,0.093371326,0.099907891
1.677981295,0.110060413,0.095587358,0.093325176,0.093377066,0.099899513
1.677845311,0.11006603,0.095564756,0.093281477,0.093418147,0.0998472
1.677709631,0.110052023,0.095526,0.093214792,0.09347806,0.099752209
1.677573973,0.110026707,0.095473277,0.093137977,0.093533413,0.09962382
1.677438337,0.110002436,0.09541449,0.093069661,0.093561798,0.099479782
1.677302723,0.109990591,0.095360426,0.093029226,0.093548517,0.099344034
1.677166849,0.109997503,0.095321176,0.093030586,0.09349079,0.099241657
1.67703156,0.110022403,0.095302596,0.093076782,0.093397828,0.099192046
1.676896012,0.110058376,0.09530468,0.093158348,0.093287231,0.099201884
1.676760204,0.110096026,0.095321955,0.093256004,0.09317962,0.099261977
1.6766247,0.110127167,0.095346283,0.093346775,0.093092669,0.099348523
1.676489217,0.110147656,0.095370379,0.093411503,0.093037678,0.099430268
1.676353756,0.110157338,0.095390623,0.093440247,0.093017878,0.099478398
1.676218317,0.110157304,0.09540832,0.093434144,0.093030029,0.099476156
1.6760829,0.110146896,0.095428222,0.093403101,0.093067054,0.099424219
1.675947505,0.110121151,0.095456147,0.093361432,0.093121356,0.099339786
1.675811851,0.110071801,0.095495625,0.09332257,0.093186965,0.099250156
1.6756765,0.109990876,0.095546238,0.093296024,0.093260226,0.099182846
1.67554117,0.10987569,0.095603428,0.093286707,0.093338625,0.099157197
1.675405863,0.109732517,0.095659908,0.093296254,0.093419059,0.099179564
1.675270577,0.109576797,0.095708466,0.093324908,0.093496076,0.099244134
1.675135313,0.109429458,0.095743657,0.09337289,0.093561761,0.099337717
1.675000071,0.109309826,0.095763009,0.093439993,0.093606614,0.099445897
1.674864851,0.109228898,0.095766574,0.093524582,0.09362306,0.099557737
1.674729372,0.109185934,0.095755661,0.093622411,0.093608481,0.09966679
1.674594196,0.10917013,0.095731601,0.093726208,0.09356779,0.099769386
1.674459041,0.109166891,0.095695061,0.093827257,0.093513464,0.099861352
1.674323908,0.109165619,0.095645953,0.093916603,0.093463,0.099935951
1.674188797,0.109165881,0.095584342,0.093987165,0.093434236,0.099984278
1.674053708,0.109178094,0.095511254,0.094034495,0.093439768,0.09999914
1.67391864,0.109217632,0.095429047,0.094055792,0.093482457,0.099978471
1.673783595,0.109296044,0.095341668,0.094049775,0.093554157,0.099928789
1.673648291,0.109411658,0.095254419,0.094015612,0.093637894,0.099864639
1.673513288,0.109545966,0.095173432,0.093953746,0.093712933,0.099805093
1.673378308,0.109666402,0.095104944,0.093867093,0.093761285,0.099767749
1.67324335,0.109736944,0.095054239,0.093762239,0.093773144,0.099763225
1.673108413,0.109731154,0.095024193,0.093649332,0.093749848,0.099791606
1.672973498,0.109643441,0.095013825,0.09354037,0.093702501,0.099843152
1.672838605,0.109493225,0.095017191,0.093445919,0.093647502,0.0999015
1.672703453,0.1093203,0.095024078,0.093372007,0.093600502,0.099948959
1.672568604,0.109172705,0.095022589,0.093318572,0.093570656,0.099971059
1.672433776,0.109091992,0.095003496,0.093280464,0.093557558,0.099959397
1.67229897,0.109100543,0.094964729,0.093250668,0.093551511,0.099911551
1.672164185,0.109195852,0.094914295,0.09322442,0.093537319,0.099829578
1.672029422,0.109353107,0.094869475,0.093201647,0.093499598,0.099717946
1.671894681,0.109534166,0.094852256,0.093187203,0.093428885,0.09958219
1.671759962,0.109699154,0.094881264,0.093187532,0.093324928,0.099428546
1.671624985,0.109816583,0.094964308,0.093206364,0.093197582,0.099265135
1.671490309,0.109869667,0.095093575,0.093240888,0.093064552,0.099102971
1.671355655,0.109856774,0.095246728,0.093281118,0.092946307,0.098956147
1.671221022,0.109788651,0.09539386,0.093312522,0.092860868,0.098840825
1.671086412,0.109683173,0.09550718,0.093321607,0.092818965,0.098772614
1.670951823,0.109561557,0.095570838,0.093301963,0.092821873,0.098763649
1.670817255,0.109444605,0.095585567,0.09325757,0.092861937,0.098819554
1.670682709,0.109351119,0.095566988,0.093202686,0.092925065,0.098937408
1.670547906,0.109295951,0.095537958,0.093157216,0.092995167,0.099105783
1.670413404,0.109288704,0.095518836,0.093139901,0.09305841,0.099305909
1.670278923,0.109331793,0.0955193,0.09316188,0.093105859,0.099514704
1.670144464,0.109419303,0.095535505,0.09322257,0.093134234,0.0997084
1.670010027,0.109537716,0.095553764,0.09330991,0.093145146,0.099866235
1.669875611,0.109668006,0.095558107,0.093403781,0.093142111,0.099973291
1.669741217,0.109790195,0.095538493,0.09348257,0.093128356,0.100022931
1.669606566,0.1098875,0.095495248,0.093528691,0.093104671,0.100016313
1.669472215,0.109949582,0.095438004,0.093533528,0.093069307,0.099961961
1.669338164,0.109974355,0.095380551,0.093499149,0.093019739,0.099873541
1.669203578,0.109966349,0.095333173,0.093437211,0.09295407,0.099767214
1.669069292,0.109934397,0.095298285,0.093365699,0.092873688,0.099659473
1.668935028,0.109888146,0.095269715,0.09330434,0.092783633,0.099564865
1.668800785,0.109835413,0.09523699,0.093269406,0.092692222,0.099493938
1.668666564,0.109781488,0.095192013,0.09326989,0.092609336,0.099452523
1.668532086,0.109728747,0.095133513,0.093304686,0.092544175,0.099440416
1.668398186,0.109678066,0.095068453,0.093363134,0.092503927,0.099451679
1.668263751,0.109630143,0.095008282,0.093427604,0.092493078,0.099475495
1.668129616,0.109587052,0.094962744,0.093479533,0.092513909,0.09949945
1.667995503,0.109552378,0.094933913,0.093505072,0.092566896,0.099512218
1.667861411,0.109531834,0.094914412,0.093500925,0.092651544,0.099507836
1.667727341,0.109531686,0.094889812,0.093475813,0.09276546,0.099487602
1.667593293,0.109557404,0.094845477,0.093448638,0.092903354,0.099460645
1.667459266,0.109610896,0.094773263,0.093442122,0.093055953,0.099440544
1.66732526,0.109688239,0.094676471,0.093474958,0.093209874,0.099440592
1.667190998,0.109778014,0.094569336,0.093554804,0.093349793,0.099468124
1.667057036,0.109862639,0.094472483,0.093674955,0.09346194,0.099520834
1.666923095,0.1099213,0.094405585,0.093815852,0.093538503,0.099586206
1.666789176,0.109935852,0.094380588,0.093951348,0.093581035,0.09964537
1.666655278,0.109897148,0.094398195,0.094056683,0.093601043,0.099679623
1.666521402,0.109809773,0.094448703,0.094115712,0.093617578,0.099677552
1.666387547,0.109692413,0.094515498,0.094124407,0.093650564,0.099639242
1.666253713,0.109574316,0.094581132,0.094090688,0.093714557,0.099577023
1.666119624,0.10948707,0.094631931,0.094030158,0.093812834,0.099511085
1.665985834,0.109455185,0.094660982,0.093960338,0.093935237,0.099462148
1.665852065,0.10948858,0.094669125,0.093896192,0.094061014,0.099444832
1.665718318,0.109579259,0.094663826,0.093846944,0.094165052,0.09946252
1.665584592,0.109704095,0.094657555,0.093816145,0.094225808,0.099507256
1.665450888,0.109832435,0.094665473,0.093802425,0.094232353,0.099563754
1.665317205,0.109935345,0.094702873,0.093801182,0.094187314,0.099614904
1.665183266,0.109993571,0.094781954,0.093805016,0.094105198,0.099647833
1.665049626,0.110001693,0.094908826,0.093803979,0.094007161,0.099657013
1.664916007,0.109967681,0.095081107,0.093786319,0.093913561,0.099644813
1.66478241,0.109907683,0.095286637,0.093739684,0.093838006,0.099618627
1.664648835,0.109840175,0.095504893,0.093654146,0.093784583,0.09958781
1.664515281,0.109780564,0.095710968,0.093525948,0.093748876,0.099560472
1.664381748,0.109738526,0.095880303,0.09336084,0.093722137,0.099542249
1.664248237,0.109717587,0.095993987,0.093174523,0.093696106,0.09953583
1.66411447,0.109716546,0.096042202,0.092990555,0.093666769,0.099541584
1.663981001,0.109731128,0.096025367,0.092834777,0.09363506,0.099557633
1.663847554,0.109755602,0.095952739,0.092728882,0.093605373,0.09958004
1.663714129,0.109782925,0.095839256,0.092684061,0.093581563,0.099602003
1.663580724,0.109805937,0.095702619,0.092698893,0.093564974,0.09961547
1.663447342,0.109818267,0.095560529,0.092759872,0.093552777,0.099612323
1.66331398,0.10981618,0.095429253,0.092846581,0.093540156,0.099588135
1.66318064,0.109800214,0.095322259,0.09293759,0.093523384,0.099544782
1.663047045,0.109775437,0.09524901,0.093016445,0.093503399,0.099491812
1.662913747,0.10975034,0.095213705,0.093074544,0.093487426,0.099444847
1.662780472,0.109733513,0.095214215,0.09311143,0.0934871,0.099421179
1.662647217,0.109729682,0.095242149,0.093131642,0.093514173,0.099433574
1.662513984,0.109736591,0.095285027,0.093141195,0.093574454,0.099484889
1.662380772,0.109745046,0.095329921,0.093144405,0.093663505,0.099565844
1.662247581,0.109741685,0.095367481,0.093142643,0.093764709,0.099657274
1.662114136,0.109714598,0.095394823,0.093135822,0.09385245,0.099736383
1.661980988,0.109658973,0.095415489,0.093125013,0.093898793,0.099784753
1.661848138,0.109580351,0.09543702,0.093115004,0.093881463,0.099795193
1.661714757,0.109494727,0.095466149,0.093115597,0.093791608,0.099774767
1.661581673,0.109423627,0.0955045,0.093139763,0.093637233,0.099742417
1.66144861,0.109387246,0.095547053,0.0932006,0.093442547,0.099722652
1.661315569,0.109397095,0.095583476,0.093305872,0.093242197,0.099736333
1.661182549,0.109451636,0.095602565,0.093454276,0.09307327,0.099793607
1.661049275,0.109535856,0.095597187,0.093633159,0.092966373,0.09988951
1.660916573,0.109625761,0.095567914,0.093819927,0.092939528,0.100005493
1.660783617,0.109695641,0.095522852,0.093986187,0.092995392,0.100114853
1.660650407,0.109726312,0.095474992,0.094104358,0.093122478,0.100191656
1.660517494,0.109710898,0.095436767,0.094154351,0.093299441,0.100218027
1.660384602,0.109657019,0.095416088,0.094128499,0.093500492,0.100190036
1.660251731,0.109584917,0.095414618,0.094033557,0.093701005,0.100118004
1.660118881,0.109521262,0.09542847,0.093888704,0.093881076,0.100023283
1.659986053,0.109491727,0.095451212,0.093720909,0.094027337,0.099931418
1.659853246,0.109513811,0.095476541,0.093558223,0.094133285,0.099865015
1.659720184,0.109591822,0.095499488,0.093423193,0.094198192,0.099838192
1.65958742,0.109716127,0.095514948,0.093328094,0.094225805,0.099854166
1.659454677,0.109865262,0.0955157,0.093272572,0.094222108,0.099906177
1.659321955,0.110012157,0.095491388,0.093245603,0.094193893,0.099981708
1.659189254,0.110130825,0.095429969,0.093228879,0.094146744,0.100067395
1.659056574,0.110202774,0.095322591,0.093203766,0.094083489,0.100153241
1.658923916,0.110220563,0.095169218,0.093156943,0.094003902,0.100234108
1.658791279,0.110187991,0.094983606,0.093085896,0.093905107,0.1003092
1.658658388,0.110116755,0.09479352,0.092999721,0.09378372,0.100378504
1.658525793,0.110022039,0.094635892,0.092917483,0.093638531,0.100439157
1.658393219,0.109917662,0.094547704,0.092862621,0.09347351,0.100483274
1.658260667,0.109812912,0.094555141,0.092855041,0.093298674,0.100497599
1.658128136,0.109713286,0.094665657,0.092904646,0.093130369,0.100466656
1.657995626,0.109621917,0.094864875,0.093006807,0.092987815,0.100376981
1.657863137,0.109543037,0.09511993,0.093143197,0.092888871,0.100222221
1.657730669,0.109483811,0.095387892,0.093286884,0.09284572,0.100006284
1.657597948,0.109453817,0.095626081,0.093410777,0.092861767,0.099743986
1.657465523,0.109462512,0.095800944,0.093495924,0.092931105,0.099459158
1.657333119,0.109514747,0.095892908,0.093536813,0.093040094,0.09917956
1.657200736,0.109607442,0.09589745,0.09354152,0.093171458,0.098932483
1.657068374,0.109728738,0.095822485,0.093526397,0.093307833,0.098739396
1.656936034,0.109860102,0.09568472,0.093508065,0.093434526,0.098613624
1.656803714,0.109980804,0.09550612,0.093495735,0.093540495,0.098558757
1.656671141,0.11007379,0.095311394,0.093488023,0.093617735,0.098570038
1.656538864,0.11012949,0.095126097,0.093474608,0.093660376,0.098636044
1.656406608,0.110147511,0.094974307,0.093443439,0.093664082,0.098741579
1.656274373,0.110134592,0.094875363,0.093388185,0.093626849,0.098870269
1.656142159,0.110101364,0.094840042,0.093313504,0.093550807,0.099007037
1.656009967,0.110059051,0.094867712,0.093234532,0.093443788,0.099139478
1.655877795,0.110017236,0.094945547,0.093170647,0.093319877,0.099258969
1.655745644,0.109984137,0.095050843,0.093135931,0.093197777,0.09936039
1.655613241,0.109967002,0.095156368,0.093131561,0.093097137,0.099441359
1.655481132,0.109973216,0.095237812,0.093143569,0.093034736,0.099500939
1.655349319,0.110009002,0.095279702,0.093147854,0.093020759,0.099539394
1.655216979,0.110076343,0.09527902,0.093120964,0.093056919,0.099557337
1.655084934,0.110169608,0.095244553,0.093051681,0.093137703,0.099557091
1.65495291,0.110273432,0.095192887,0.092948541,0.093252507,0.099543049
1.654820907,0.110363589,0.095142163,0.092839204,0.0933888,0.099522539
1.654688925,0.110412036,0.095106308,0.092761169,0.093534061,0.099504908
1.65455669,0.110394585,0.095091306,0.092748268,0.093676743,0.099499342
1.654425024,0.110299109,0.095094968,0.092817462,0.093805922,0.099512106
1.654292832,0.110130415,0.095109544,0.09296234,0.093910728,0.099543605
1.654160934,0.109910706,0.095125904,0.093155622,0.09398079,0.099587846
1.654029058,0.109673836,0.095137572,0.093359214,0.094007488,0.09963354
1.653897202,0.109456938,0.095143265,0.093537751,0.093986413,0.099668087
1.653765367,0.109290469,0.095146692,0.093669115,0.093918727,0.099681864
1.65363328,0.109191752,0.095154905,0.093748494,0.093811706,0.099671775
1.653501761,0.109162561,0.095175218,0.093784814,0.093677144,0.099642257
1.65336999,0.109192328,0.095213028,0.093791672,0.093528341,0.09960303
1.653237966,0.109263583,0.095270246,0.093778531,0.093377492,0.099565117
1.653106236,0.109358546,0.095345386,0.093745842,0.09323386,0.099536393
1.652974528,0.109463807,0.09543433,0.093686645,0.093104452,0.099518925
1.65284284,0.109571216,0.09553139,0.093592577,0.092995261,0.09950914
1.652711174,0.109677331,0.095630052,0.093462673,0.092913724,0.099501236
1.652579528,0.109780018,0.095722959,0.09330766,0.092868171,0.09949057
1.652447903,0.1098768,0.095801972,0.093150122,0.092866406,0.099477342
1.6523163,0.109964013,0.095858564,0.093017944,0.092911551,0.099466382
1.652184444,0.110038365,0.095885238,0.092935924,0.092999051,0.099465343
1.652052882,0.110098278,0.09587749,0.092917916,0.093115298,0.099480149
1.651921341,0.110145176,0.095835696,0.09296357,0.093240124,0.099511586
1.651789822,0.110183285,0.095766274,0.093060632,0.093352426,0.099553688
1.651658323,0.110217341,0.095681088,0.09319133,0.093436572,0.099595943
1.651526845,0.110249966,0.095593931,0.093339065,0.093487141,0.099626908
1.651395388,0.110279331,0.095517141,0.093493193,0.093509465,0.099639382
1.651263679,0.110299056,0.095457947,0.093649706,0.09351629,0.099633612
1.651132264,0.110300021,0.095416534,0.093808365,0.093520843,0.099617669
1.65100087,0.110273557,0.095387102,0.093968048,0.093530866,0.099604378
1.650869496,0.110215253,0.095361477,0.094123575,0.093545808,0.099607244
1.650738144,0.110127644,0.095333423,0.094264851,0.093558748,0.099635656
1.650606813,0.1100203,0.09530189,0.094378988,0.093561787,0.099692219
1.650475502,0.109908312,0.095271576,0.09445391,0.093552597,0.099772309
1.650344212,0.109808943,0.095250424,0.094481652,0.093537941,0.099865961
1.650212671,0.109738064,0.095245479,0.094460184,0.093532628,0.099960729
1.650081423,0.109707041,0.09525839,0.094392589,0.093552933,0.100044193
1.649950196,0.109720916,0.09528393,0.094286111,0.093608298,0.100106202
1.64981899,0.109777453,0.0953116,0.09415032,0.093694719,0.10013956
1.649687805,0.109867697,0.095330751,0.093996723,0.093793409,0.1001409
1.64955664,0.109976699,0.095335889,0.093838888,0.093875708,0.100111233
1.649425497,0.110085609,0.095330583,0.093692504,0.093912827,0.100056309
1.649294374,0.110174049,0.095327336,0.093573947,0.09388641,0.099986504
1.649163,0.110223876,0.095343778,0.093497056,0.093795289,0.099915641
1.649031919,0.110223221,0.095395924,0.093468707,0.093655853,0.099858328
1.648900859,0.110170096,0.095492353,0.093485211,0.093495961,0.099826314
1.64876982,0.110074214,0.095631244,0.093531397,0.093345281,0.099825337
1.648638801,0.109955813,0.095800848,0.093582945,0.09322498,0.099852417
1.648507804,0.109841967,0.095984109,0.093613215,0.09314298,0.099897094
1.648376827,0.109759454,0.096163477,0.093601175,0.093093425,0.099943464
1.648245599,0.109727387,0.096324603,0.093538487,0.093062193,0.099975042
1.648114664,0.109751606,0.096457487,0.09343258,0.093034387,0.099979301
1.64798375,0.109822715,0.096554206,0.093304657,0.093001072,0.099950951
1.647852856,0.109918561,0.096606578,0.093182799,0.092962336,0.099892709
1.647721983,0.110010827,0.096605076,0.093092735,0.092926665,0.099814028
1.647591131,0.110073705,0.096540917,0.09304982,0.092907224,0.099727823
1.6474603,0.110091594,0.096410562,0.093054566,0.092916932,0.099646682
1.647329489,0.11006332,0.096220758,0.093093544,0.092964497,0.09957955
1.647198428,0.110001762,0.095991044,0.093145013,0.09305229,0.099530425
1.64706766,0.109929068,0.095751472,0.093186789,0.093175562,0.099497699
1.646936911,0.109869806,0.095535946,0.093204424,0.093323631,0.099477052
1.646806184,0.109842834,0.095372121,0.093195024,0.093480404,0.09946288
1.646675477,0.109856897,0.095273166,0.093167799,0.093626532,0.099452172
1.646544792,0.109908741,0.095233338,0.093139081,0.093741077,0.099445823
1.646414126,0.109985384,0.095230099,0.093125907,0.093805061,0.099449409
1.646283482,0.110068859,0.095231852,0.093138968,0.093805469,0.099471665
1.646152587,0.110141401,0.095208159,0.093178466,0.093739324,0.099521322
1.646022256,0.110189784,0.095139222,0.093233778,0.093616629,0.099603168
1.645891402,0.110207819,0.095021508,0.093287072,0.093459718,0.099714667
1.645760841,0.110196192,0.09486778,0.093319425,0.093299827,0.099844897
1.6456303,0.110160652,0.094702919,0.093317598,0.093170553,0.099976093
1.64549978,0.110109374,0.094556875,0.093278302,0.093100363,0.100087848
1.645369281,0.110050479,0.094458269,0.093209938,0.093106366,0.100163323
1.645238532,0.109989543,0.094428768,0.093129316,0.093191027,0.100193704
1.645108344,0.109928924,0.094480107,0.093056503,0.093342963,0.10018093
1.644977907,0.109867695,0.094612917,0.093008138,0.093540723,0.10013588
1.64484722,0.109802667,0.094816634,0.092992605,0.093758605,0.100074218
