Wavelength (micron),CM Ambient,CM Vacuum,CI Ambient,CI Vacuum
5.677943631,0.06464096,0.069051626,0.039300187,0.042351712
5.676390134,0.064665161,0.069045741,0.039235183,0.042418309
5.674834266,0.064673056,0.069060466,0.039211788,0.042485359
5.67328247,0.064664686,0.069099234,0.039232861,0.042553717
5.671731523,0.064644973,0.069161084,0.039290399,0.042622279
5.670181423,0.064622374,0.069241213,0.039368055,0.042686242
5.66863217,0.064606462,0.069332603,0.039446552,0.042737119
5.667083764,0.064605477,0.069427685,0.039508955,0.042765159
5.665536203,0.064624426,0.069519771,0.039544323,0.042763029
5.66398628,0.064663762,0.069603358,0.039548671,0.042728477
5.662443616,0.064719312,0.069674291,0.039525035,0.042665959
5.660895384,0.064783001,0.069729515,0.039482003,0.042585437
5.659351201,0.06484463,0.069766822,0.039431455,0.042499618
5.65780786,0.064895088,0.06978502,0.039385698,0.04241992
5.65626536,0.064929974,0.069784485,0.039354389,0.042353213
5.654723702,0.06495108,0.06976676,0.039341987,0.042300892
5.653182883,0.064966513,0.069735598,0.039348088,0.042260911
5.651642904,0.064987027,0.069696176,0.039368149,0.042230727
5.650100572,0.065022119,0.069655346,0.039395919,0.04221055
5.648562271,0.065076488,0.069621639,0.039425345,0.042204229
5.647024809,0.065147553,0.069604018,0.039451134,0.042217515
5.645488182,0.065225132,0.069610524,0.039469178,0.042255257
5.643952392,0.06529428,0.069645871,0.039477014,0.042317735
5.642417437,0.06534045,0.069708605,0.039474193,0.042398997
5.640883317,0.065355505,0.06979038,0.039462728,0.042488372
5.639350031,0.065341428,0.069877917,0.039447317,0.042574567
5.6378144,0.065308843,0.069957354,0.039434646,0.042650224
5.636282781,0.065271266,0.070018325,0.039432062,0.042714131
5.634751995,0.065239952,0.07005687,0.039446633,0.042770919
5.63322204,0.065220542,0.070075499,0.039483954,0.042826977
5.631692915,0.065212924,0.070081056,0.039546847,0.042887349
5.63016462,0.065213895,0.070082463,0.03963455,0.042952815
5.628637155,0.065220292,0.070087702,0.039742104,0.043019417
5.627110518,0.065231444,0.070101746,0.039860747,0.043080076
5.625581544,0.065250276,0.070125474,0.039979435,0.043127225
5.624056565,0.065282341,0.070156671,0.040087358,0.043155647
5.622532411,0.065332662,0.070191092,0.04017589,0.04316361
5.621009084,0.065402907,0.070224678,0.040240005,0.043153178
5.619486581,0.065489528,0.07025481,0.04027854,0.043128628
5.617964903,0.065584341,0.07028091,0.040293393,0.043095031
5.61644405,0.065677121,0.070303774,0.040288321,0.043057364
5.614920866,0.06575979,0.070325059,0.04026792,0.04301993
5.613404811,0.065829317,0.070346058,0.040236979,0.042986894
5.611883275,0.065888495,0.070367556,0.040200552,0.042962263
5.610365712,0.06594354,0.070389984,0.040164809,0.04294937
5.608848969,0.065999965,0.070413736,0.040137341,0.042950151
5.607333046,0.066059232,0.070439725,0.040127011,0.042964093
5.605817942,0.066117164,0.070469249,0.040142121,0.042987593
5.604303657,0.066165231,0.070503576,0.040187434,0.043014815
5.60279019,0.06619446,0.070543332,0.040261022,0.043039148
5.601274402,0.066199665,0.070587477,0.040352229,0.043055602
5.59976257,0.066182638,0.070633376,0.040443326,0.043062123
5.598251554,0.06615192,0.070676607,0.040514075,0.043060169
5.596741353,0.066119662,0.070712118,0.040548176,0.043052961
5.595231967,0.066097055,0.070735076,0.040538391,0.04304329
5.593723395,0.066090771,0.070742166,0.040488913,0.043031271
5.592215636,0.066101596,0.070732865,0.040414186,0.043013801
5.590708689,0.066124951,0.07071009,0.040334563,0.042985694
5.589199431,0.066153214,0.070680281,0.040270741,0.042942146
5.58769411,0.066178677,0.070652825,0.040238336,0.042881726
5.586189599,0.066194864,0.070637567,0.040243655,0.042808333
5.584685898,0.066197509,0.070642289,0.04028279,0.042731395
5.583183006,0.06618439,0.070669787,0.04034364,0.042663965
5.581680923,0.06615428,0.070715353,0.040410009,0.04261882
5.580179648,0.066107303,0.070767089,0.040467563,0.042604436
5.578679181,0.066045035,0.07080853,0.04050796,0.042621754
5.57717952,0.065971774,0.07082453,0.0405307,0.042664109
5.575677556,0.065894178,0.070806389,0.040540404,0.042719816
5.574179509,0.065820506,0.070755261,0.040542773,0.042777
5.572682266,0.065758644,0.070681206,0.040540894,0.042827434
5.571185827,0.065714297,0.070599356,0.040534053,0.04286847
5.569690192,0.065689935,0.070525069,0.040518915,0.042902428
5.568195359,0.065684608,0.070469802,0.040491976,0.042934274
5.566701329,0.065694329,0.070438435,0.040451852,0.042968663
5.565205003,0.065712635,0.070428522,0.040400278,0.043007813
5.563712576,0.065732515,0.07043245,0.040342362,0.043050091
5.56222095,0.065747168,0.070440383,0.040284931,0.043090913
5.560730124,0.065751707,0.070444251,0.040235017,0.043124084
5.559240096,0.065743389,0.070440288,0.040198394,0.043143828
5.557750867,0.065722412,0.070429863,0.040178947,0.043146355
5.556262436,0.065692017,0.070418291,0.040178759,0.043130648
5.554774801,0.065658281,0.070412173,0.040197591,0.043098242
5.553284879,0.065629416,0.070416873,0.040232552,0.043052501
5.551798838,0.065614353,0.070434676,0.040277397,0.042997644
5.550313593,0.065619902,0.070464122,0.040322472,0.042937921
5.548829142,0.065648616,0.070500929,0.040356401,0.04287719
5.547345484,0.065697328,0.070539285,0.04036867,0.042818668
5.54586262,0.065757025,0.070572707,0.040352719,0.042764575
5.544380549,0.065815148,0.070595311,0.040308989,0.042715814
5.542899269,0.065858525,0.070602416,0.040245776,0.042671654
5.54141571,0.065876872,0.070591227,0.040178116,0.042629861
5.539936014,0.065865726,0.070561591,0.040123891,0.04258695
5.538457108,0.065827584,0.070516721,0.040098782,0.042539798
5.536978991,0.065771382,0.070463444,0.040111327,0.04248702
5.535501663,0.065709191,0.070411053,0.040159846,0.042430712
5.534025123,0.065653049,0.070369505,0.04023261,0.042376889
5.532549371,0.065611883,0.070346865,0.040311064,0.042334402
5.531071346,0.065590223,0.07034745,0.040374853,0.042312767
5.529600226,0.065587987,0.070369872,0.040406875,0.042318713
5.528123777,0.065602102,0.070407498,0.040397625,0.042353602
5.52665117,0.065628235,0.070450075,0.04034713,0.042412138
5.525179347,0.065662438,0.070486474,0.040264167,0.042483242
5.523708308,0.065702004,0.070507857,0.040163943,0.042553737
5.522238053,0.065744871,0.07050951,0.040063914,0.042612187
5.520768579,0.065789424,0.070492079,0.039980947,0.042652791
5.519299888,0.065833604,0.070460925,0.039928261,0.042677046
5.517828933,0.065874696,0.070424265,0.039913849,0.042692666
5.516361805,0.065910066,0.07039133,0.039939908,0.042710355
5.514895457,0.065937797,0.070370295,0.040003074,0.042739438
5.513429888,0.065957132,0.070366644,0.040095333,0.042784601
5.511965098,0.065968824,0.070382524,0.040205602,0.042844488
5.510501086,0.065974362,0.070416238,0.04032112,0.042912486
5.509037852,0.065975692,0.070462911,0.040429614,0.042979659
5.507575395,0.065974384,0.070514958,0.040520665,0.043037611
5.506110682,0.065971357,0.070563691,0.040587611,0.043081356
5.504649778,0.065967152,0.070601149,0.040628576,0.043110172
5.503189649,0.065962691,0.070622593,0.040646832,0.043127137
5.501730294,0.065959538,0.070627509,0.040649449,0.043137107
5.500271713,0.065960409,0.070620246,0.040645432,0.043144805
5.498813906,0.065968889,0.070608594,0.040643279,0.043153441
5.497356871,0.065988457,0.070601684,0.040649135,0.043164592
5.495900608,0.066021439,0.070607471,0.040665736,0.043178859
5.494442097,0.06606756,0.070630905,0.040692261,0.043197142
5.492987378,0.066123563,0.070673111,0.040725146,0.043220843
5.491533428,0.066183404,0.070732024,0.040759533,0.043252026
5.490080249,0.066240082,0.070804228,0.040791167,0.043292257
5.488627838,0.06628754,0.070886562,0.040817875,0.043341845
5.487176195,0.066322996,0.070977511,0.04084074,0.043398952
5.48572532,0.066347979,0.071077035,0.040863996,0.043459867
5.484272204,0.066368457,0.071185823,0.040894329,0.043520085
5.48282587,0.066393106,0.071303503,0.040938764,0.043575399
5.48137429,0.066430897,0.071428017,0.041002427,0.043623416
5.479926481,0.066487393,0.071555108,0.041085872,0.043664392
5.478479437,0.066563164,0.071679986,0.041184538,0.043700916
5.477033157,0.066653382,0.071798725,0.041289731,0.043737242
5.47558764,0.066750551,0.071909795,0.041391719,0.043777792
5.474142886,0.066847844,0.072014209,0.041482978,0.043826606
5.472698894,0.066942427,0.072115038,0.041560655,0.0438869
5.471252671,0.067036372,0.072215535,0.041626754,0.043961243
5.469810203,0.067136086,0.072318048,0.04168727,0.044051891
5.468368496,0.067249467,0.072422786,0.041749794,0.044160797
5.466927548,0.067382196,0.072527578,0.041820756,0.044288874
5.46548736,0.067534883,0.072628914,0.041903138,0.044435022
5.464047931,0.067701473,0.072722946,0.04199538,0.044595577
5.462609259,0.067871046,0.072807084,0.042092713,0.044764166
5.461171345,0.068031735,0.072880682,0.042189721,0.044932898
5.459731207,0.068175015,0.072945221,0.042283856,0.045094152
5.458294807,0.068297575,0.073003499,0.042376405,0.045242585
5.456859163,0.068401443,0.073059017,0.042472422,0.045376244
5.455424274,0.068491417,0.073115211,0.042578489,0.045496568
5.453990139,0.068572865,0.073175209,0.04270017,0.045607322
5.452556758,0.068649259,0.073240916,0.042839407,0.045712831
5.451124131,0.06872196,0.073313318,0.042993615,0.045815932
5.449692256,0.068790602,0.073392106,0.043155865,0.045916885
5.448261133,0.068854564,0.073475787,0.043316753,0.046012857
5.446827795,0.068914281,0.073562304,0.043467088,0.046099477
5.445398176,0.068971667,0.073650109,0.043600336,0.046172642
5.443969307,0.06902971,0.073738817,0.043713709,0.046230825
5.442541188,0.069091038,0.073829856,0.043807635,0.046276288
5.441113818,0.069156475,0.073925477,0.043884013,0.046314843
5.439687196,0.069224713,0.07402787,0.0439445,0.046354141
5.438261323,0.069292927,0.074137805,0.043989513,0.046401102
5.436836196,0.06935794,0.074253082,0.044018337,0.04645949
5.435408862,0.069418163,0.074368628,0.044030606,0.046528331
5.43398523,0.069474606,0.074477707,0.044028174,0.04660265
5.432562344,0.069530678,0.074573656,0.04401646,0.046675207
5.431140203,0.06959153,0.074651979,0.044005,0.046739548
5.429718806,0.069662673,0.074712031,0.044006866,0.046792017
5.428298153,0.069748273,0.074757064,0.044036448,0.04683336
5.426878243,0.069849771,0.074793551,0.044106211,0.046868101
5.425456132,0.069965098,0.074829296,0.044222457,0.046903103
5.424037708,0.07008779,0.074870798,0.044380925,0.046944862
5.422620026,0.070208294,0.074921384,0.04456552,0.046997096
5.421203084,0.070316056,0.074980328,0.044751519,0.047059832
5.419786883,0.07040265,0.0750437,0.044913281,0.047129577
5.418371422,0.070464178,0.075106407,0.045032368,0.047201567
5.4169567,0.070501751,0.075164174,0.045102323,0.047271711
5.415542716,0.070521379,0.075215391,0.045128808,0.047337672
5.414126539,0.070531858,0.075261012,0.045126013,0.047398906
5.412714032,0.070542497,0.075303956,0.045111549,0.047455531
5.411302262,0.070561093,0.07534764,0.045101877,0.047507156
5.409891229,0.070591141,0.075395131,0.045108069,0.047552352
5.408480931,0.070631238,0.075448414,0.045133917,0.047589243
5.407071368,0.070675233,0.075508342,0.045175759,0.047616674
5.40566254,0.070714351,0.075574779,0.045224927,0.047635503
5.404254445,0.070740493,0.075647062,0.045271736,0.04764962
5.402847084,0.0707496,0.07572441,0.045309199,0.047665446
5.401437539,0.070743274,0.075805427,0.045335183,0.047689956
5.400031644,0.070728686,0.075887581,0.045352306,0.047728953
5.398626481,0.070716002,0.075966911,0.045365681,0.047784621
5.39722205,0.070714929,0.076038276,0.045379896,0.047855029
5.395818349,0.07073238,0.076096062,0.045396301,0.047934205
5.394415378,0.070769523,0.076135063,0.045411803,0.048014284
5.393013136,0.070822919,0.076152387,0.045419931,0.048087769
5.391611623,0.070885272,0.076147675,0.045413244,0.048148933
5.390207933,0.070947918,0.076123706,0.045386527,0.048195266
5.388807877,0.071002806,0.076085431,0.045338899,0.048226507
5.387408549,0.071043749,0.076039878,0.045274737,0.048244193
5.386009947,0.071067125,0.07599439,0.045202371,0.048250112
5.384612071,0.071072391,0.075956333,0.045132119,0.04824618
5.383214921,0.07106252,0.075931987,0.045073573,0.048234328
5.381818495,0.071044878,0.075926361,0.045033993,0.048217277
5.380419899,0.071030504,0.075942223,0.045017537,0.048199106
5.379024923,0.071033518,0.07598015,0.045026029,0.048185263
5.37763067,0.071067534,0.076038243,0.045059566,0.048181765
5.376237139,0.071142224,0.076111954,0.045117211,0.048193871
5.374844331,0.071259217,0.07619535,0.045196804,0.048224329
5.373452244,0.071411043,0.07628244,0.045294432,0.04827238
5.372060878,0.071580909,0.076368101,0.045403726,0.048333569
5.370670233,0.071747545,0.07644976,0.045516187,0.048400752
5.369277424,0.071889799,0.076526921,0.045622367,0.04846549
5.367888219,0.071992429,0.076600695,0.045713769,0.048520224
5.366499733,0.07204929,0.076671803,0.045785158,0.048559928
5.365111965,0.072063716,0.076739027,0.04583557,0.048583157
5.363724914,0.072046197,0.076798827,0.045868693,0.048591781
5.36233858,0.072010528,0.076845272,0.045891087,0.048590487
5.360952963,0.071970492,0.076872232,0.04591004,0.04858498
5.359568062,0.071936805,0.076875666,0.04593112,0.048580243
5.358183876,0.071917139,0.076856005,0.045956914,0.048579308
5.356797535,0.071915554,0.076818282,0.04598628,0.04858217
5.35541478,0.071934088,0.07677249,0.046016056,0.048586283
5.354032738,0.071971998,0.076730634,0.046042343,0.048587502
5.352651409,0.072026166,0.076704065,0.046062839,0.048581934
5.351270793,0.0720903,0.076700616,0.046077748,0.048567747
5.349890889,0.072155726,0.076722747,0.046089716,0.048546513
5.348511696,0.072213979,0.076767871,0.046102684,0.048523099
5.347133215,0.072258963,0.076829414,0.046119901,0.048504308
5.345752586,0.072289786,0.076899798,0.046143041,0.048496842
5.344375526,0.072310463,0.076971535,0.046171702,0.048505249
5.342999175,0.07232804,0.077038161,0.046204159,0.048531029
5.341623533,0.072349675,0.077094877,0.046238633,0.048572275
5.340248599,0.07237958,0.07713788,0.046273848,0.048625082
5.338874373,0.072417441,0.077165168,0.046309738,0.04868457
5.337500854,0.072458449,0.077177071,0.046346876,0.04874633
5.336125194,0.072496304,0.077177936,0.046386442,0.04880694
5.334753089,0.072525982,0.077175611,0.046429051,0.048864151
5.333381689,0.072547079,0.07718115,0.046474763,0.048916513
5.332010995,0.072564524,0.077206268,0.046522637,0.048963043
5.330641004,0.072586915,0.077259826,0.046570885,0.049003446
5.329271718,0.07262323,0.077345344,0.046617101,0.049038316
5.327903134,0.072679048,0.077458732,0.046658391,0.049069792
5.326535254,0.072754368,0.077589168,0.046691874,0.049101645
5.325168076,0.07284345,0.07772167,0.046715169,0.049138307
5.323798765,0.072937083,0.077840754,0.046726962,0.049183604
5.322432991,0.073025843,0.077934791,0.046728222,0.049238914
5.321067917,0.07310295,0.07799855,0.046722364,0.049302195
5.319703544,0.073166052,0.078034399,0.046715651,0.049368158
5.31833987,0.073216399,0.078050355,0.046716203,0.049430082
5.316976895,0.073257648,0.078057782,0.046732194,0.04948229
5.315614618,0.073293187,0.078067885,0.046769549,0.049522455
5.314253039,0.073325438,0.078089555,0.04682985,0.049552815
5.312889335,0.073355222,0.078127242,0.046908869,0.049579411
5.311529152,0.073382696,0.078181549,0.046997364,0.049609501
5.310169665,0.073408556,0.078249842,0.047082908,0.049648656
5.308810874,0.073434808,0.07832778,0.047153516,0.049698191
5.307452778,0.073463934,0.078410322,0.047200753,0.049754635
5.306095377,0.073498847,0.078493252,0.047222778,0.049810648
5.30473867,0.073541156,0.078572858,0.047224719,0.049858262
5.303379844,0.073590351,0.078646234,0.047217314,0.049891677
5.302024525,0.073643667,0.078710794,0.047213637,0.049909359
5.300669899,0.073696986,0.078763789,0.047225321,0.049914273
5.299315964,0.073745468,0.078802702,0.047259188,0.049912165
5.297962721,0.07378513,0.078825152,0.047315398,0.049909475
5.296610169,0.073813381,0.07882998,0.047387098,0.049910679
5.295258308,0.073829973,0.078818581,0.047462376,0.049917679
5.293907136,0.073836741,0.078794732,0.047526346,0.049930091
5.292553853,0.073837856,0.078765755,0.047565242,0.049946994
5.291204061,0.073838556,0.078740395,0.047569357,0.049968574
5.289854957,0.073844164,0.078726946,0.047535467,0.049997105
5.288506542,0.073859052,0.078730908,0.047467099,0.050036625
5.287158813,0.073885655,0.07875335,0.047373416,0.050091441
5.285811771,0.073924222,0.078790499,0.047266814,0.050163741
5.284465416,0.073973316,0.078835251,0.047160784,0.050252374
5.283119746,0.074031098,0.078880017,0.047068266,0.050352142
5.281774761,0.074095222,0.078919021,0.046999988,0.050454403
5.280427672,0.074163769,0.078950654,0.046963587,0.050549148
5.279084058,0.074235009,0.078977665,0.04696265,0.050627026
5.277741127,0.074306573,0.079005663,0.046996101,0.050681387
5.276398879,0.074375245,0.079040937,0.047058748,0.050709173
5.275057313,0.074436896,0.079087297,0.04714216,0.050710783
5.27371643,0.074487277,0.079144607,0.04723638,0.050689165
5.272376228,0.074523955,0.079208786,0.047331481,0.050648276
5.271036707,0.074547639,0.079273421,0.047419242,0.050591836
5.26969509,0.074562615,0.079332147,0.047493781,0.050523557
5.268356931,0.074576383,0.079380657,0.047552173,0.050446885
5.267019452,0.074597131,0.079418236,0.047594754,0.050366573
5.265682651,0.074631259,0.079446908,0.047624827,0.0502889
5.264346529,0.074680523,0.07947019,0.047647944,0.050222842
5.263011084,0.074741373,0.079490976,0.047670797,0.050178583
5.261676317,0.074806773,0.079510882,0.04770011,0.05016659
5.26033946,0.074868542,0.079529508,0.047740855,0.050194398
5.259006048,0.074921184,0.079545478,0.047795242,0.050264696
5.257673311,0.074963855,0.079557568,0.047862349,0.050373435
5.25634125,0.075000054,0.079565645,0.047938443,0.050509628
