Wavelength (micron),CM Vacuum - Ambient,CI Vacuum - Ambient
1.879612687,0.003018828,0.000645061
1.879442061,0.002990059,0.000619465
1.879272173,0.002975252,0.000558688
1.879101609,0.002977219,0.000467125
1.878931429,0.002992975,0.000350751
1.87876128,0.003014915,0.000213584
1.878591162,0.003035234,5.6343E-05
1.878421074,0.003050195,-0.000122113
1.878250665,0.003063044,-0.000321662
1.878080992,0.003082676,-0.000538052
1.877910997,0.003119562,-0.000761004
1.87774068,0.003180829,-0.000975381
1.877570746,0.003265805,-0.001163536
1.877400844,0.003365521,-0.001309037
1.877230972,0.003465656,-0.00139976
1.87706113,0.003552181,-0.001429543
1.87689132,0.003615723,-0.001398351
1.87672154,0.003654222,-0.001311406
1.876551439,0.003671629,-0.00117809
1.876381721,0.003674371,-0.001011367
1.876212033,0.003668078,-0.00082725
1.876042376,0.003655233,-0.000643527
1.87587275,0.003635969,-0.000477994
1.875703154,0.003609734,-0.000345378
1.875533589,0.003577432,-0.000253874
1.875364055,0.003542726,-0.000203332
1.8751942,0.003511557,-0.000185716
1.875024727,0.003490146,-0.000187786
1.874855285,0.003482788,-0.000196329
1.874685873,0.003490391,-0.000201307
1.874516492,0.003510179,-0.000198274
1.874347141,0.003536595,-0.000187508
1.874177822,0.003562484,-0.000171522
1.874008532,0.003579827,-0.000153359
1.873838923,0.003580709,-0.000135033
1.873669695,0.003558661,-0.000118005
1.873500497,0.003510342,-0.000104205
1.87333133,0.003437456,-9.68659E-05
1.873162194,0.003348172,-0.000100147
1.872993088,0.00325576,-0.000117402
1.872824013,0.003175316,-0.000149138
1.872654617,0.003118422,-0.000191775
1.872485603,0.003089169,-0.000238085
1.872316619,0.003082674,-0.000279859
1.872147666,0.003087146,-0.000310294
1.871978743,0.003089459,-0.000326223
1.871809851,0.003080783,-0.000328253
1.871640989,0.003061853,-0.000318942
1.871472158,0.003043395,-0.000299762
1.871303007,0.003042837,-0.000268806
1.871134237,0.003076716,-0.000220547
1.870965847,0.003153009,-0.000148003
1.870796787,0.00326645,-4.75163E-05
1.870628108,0.003399574,7.78397E-05
1.87045946,0.003529039,0.00021712
1.870290841,0.003633775,0.00035352
1.870122254,0.003701494,0.00046934
1.869953347,0.003731136,0.000550489
1.869785169,0.00373077,0.000589661
1.869616323,0.003711738,0.000585829
1.869447857,0.003682984,0.000542019
1.869279421,0.003647441,0.000461675
1.869111015,0.003602145,0.000346866
1.86894264,0.003542296,0.000198333
1.868773946,0.003465918,1.86642E-05
1.868605981,0.003376882,-0.000183608
1.868437696,0.003285774,-0.000391874
1.868269094,0.003206187,-0.000582303
1.86810087,0.003150054,-0.000728396
1.867932677,0.003122171,-0.000808521
1.867764514,0.003118927,-0.000813011
1.867596381,0.003129599,-0.000747806
1.867428279,0.003141351,-0.000632549
1.867260206,0.00314431,-0.000494017
1.867092165,0.003134806,-0.00035848
1.866923804,0.003115574,-0.000245701
1.866755823,0.003093442,-0.000166284
1.866587872,0.003076192,-0.000122246
1.866419951,0.003069389,-0.000109758
1.86625206,0.003075417,-0.000121451
1.8660842,0.003093709,-0.000147931
1.865916369,0.003122228,-0.000178783
1.865748221,0.003159242,-0.000202557
1.865580451,0.003204122,-0.000208209
1.865412711,0.003257491,-0.000187208
1.865245002,0.003320216,-0.000136379
1.865077322,0.00339235,-6.04901E-05
1.864909673,0.003472104,2.72529E-05
1.864742054,0.003555015,0.00010751
1.864574465,0.003634069,0.000159185
1.864406558,0.003700524,0.000165349
1.86423903,0.003745141,0.00011755
1.864071531,0.003760413,1.84063E-05
1.863904063,0.003743181,-0.000119048
1.863736624,0.003696286,-0.000274988
1.863569216,0.003629599,-0.000426966
1.863401838,0.003558599,-0.000554178
1.863234489,0.003501004,-0.00064055
1.863066824,0.003472353,-0.000676353
1.862899536,0.003481569,-0.00065875
1.862732278,0.003527894,-0.000591762
1.86256505,0.003600617,-0.000485334
1.862397852,0.003682044,-0.000353802
1.862230684,0.00375218,-0.0002131
1.862063546,0.003794036,-7.74798E-05
1.861896092,0.003797526,4.31237E-05
1.861729014,0.003760859,0.000145032
1.861561966,0.003689914,0.000230077
1.861394948,0.003595335,0.000303324
1.86122796,0.00348994,0.000369616
1.861061002,0.003386201,0.000430387
1.860894074,0.00329497,0.000482255
1.860727176,0.003224864,0.000517975
1.860559962,0.00318161,0.000529336
1.860393123,0.003167214,0.000510824
1.860226661,0.003179309,0.000462649
1.860059537,0.003210219,0.000391641
1.859892788,0.003247285,0.00031011
1.85972607,0.003275501,0.000232557
1.859559381,0.003280991,0.000171936
1.859392722,0.003255149,0.000137095
1.859225748,0.003197406,0.000131348
1.859059494,0.003115754,0.000153111
1.85889258,0.003024861,0.000196911
1.85872604,0.002942603,0.000254669
1.858559531,0.00288525,0.000316905
1.858393051,0.002863462,0.000373376
1.858226601,0.002879296,0.000414281
1.858059836,0.00292506,0.000431744
1.857893791,0.00298494,0.000421526
1.857727431,0.003039271,0.000383955
1.857560755,0.003069984,0.000324027
1.857394454,0.003065616,0.000250077
1.857228184,0.003025191,0.000171294
1.857061942,0.002958897,9.55571E-05
1.856895731,0.002885793,2.73162E-05
1.856729549,0.002828125,-3.23376E-05
1.856563397,0.002804066,-8.53144E-05
1.856397275,0.002822131,-0.000134899
1.856230838,0.002878559,-0.000184357
1.856064775,0.002959246,-0.000235479
1.855898742,0.003045268,-0.000287561
1.855732739,0.003119392,-0.000337473
1.855566765,0.003171782,-0.00037971
1.855400821,0.00320201,-0.000407223
1.855234907,0.003218179,-0.000412872
1.855068678,0.00323295,-0.000391164
1.854902823,0.003258795,-0.000340835
1.854736998,0.003303914,-0.000266534
1.854571203,0.003370122,-0.000178878
1.854405437,0.003453388,-9.34748E-05
1.854239701,0.003545665,-2.61448E-05
1.854073994,0.003637338,1.25187E-05
1.853908317,0.003719277,2.18187E-05
1.853742326,0.003784189,1.2817E-05
1.853576708,0.003826847,4.87895E-06
1.85341112,0.003844151,1.82331E-05
1.853245561,0.003836077,6.55233E-05
1.853080032,0.003806139,0.000145066
1.852914533,0.003762182,0.000239852
1.852749063,0.003715369,0.000322219
1.852583622,0.003677545,0.000363281
1.852417868,0.003658056,0.00034351
1.852252487,0.003661059,0.000259574
1.852087136,0.003684402,0.00012545
1.851921813,0.003721849,-3.26435E-05
1.851756521,0.00376628,-0.000186194
1.851591258,0.003813807,-0.000313127
1.851426024,0.003865168,-0.00040385
1.851260477,0.003924752,-0.000460777
1.851095302,0.003996258,-0.000493221
1.8509305,0.004078225,-0.000510265
1.850765041,0.004160715,-0.000515189
1.850599955,0.004225985,-0.00050406
1.850434898,0.004252677,-0.000469716
1.850269871,0.004223118,-0.000407599
1.850104873,0.004129461,-0.000320625
1.849939562,0.00397751,-0.000220829
1.849774966,0.00378564,-0.000125458
1.849609714,0.003580156,-5.06787E-05
1.849444834,0.003388395,-5.63228E-06
1.849279983,0.003232812,1.06756E-05
1.849115161,0.003127333,7.57913E-06
1.848950369,0.003077171,-2.40916E-06
1.848785607,0.0030797,-9.66281E-06
1.848620873,0.003127285,-1.15996E-05
1.848456169,0.003209375,-1.26088E-05
1.848291153,0.003313947,-1.94757E-05
1.848126508,0.003428647,-3.55641E-05
1.847961892,0.003541427,-5.64194E-05
1.847797306,0.003641656,-7.00563E-05
1.847632748,0.003721869,-6.22896E-05
1.84746822,0.003778609,-2.36845E-05
1.847303722,0.003812925,4.42536E-05
1.847139252,0.003829394,0.000127542
1.846974471,0.003834141,0.000204189
1.84681006,0.003832396,0.00025308
1.846645679,0.003826844,0.000263231
1.846481327,0.003817324,0.000238968
1.846317004,0.003802079,0.000198192
1.84615271,0.0037793,0.000164776
1.845988446,0.003747893,0.000158004
1.84582387,0.003707561,0.00018353
1.845659664,0.003658157,0.000230078
1.845495487,0.003598858,0.00027314
1.845331339,0.003528657,0.000284756
1.845167221,0.003447851,0.0002453
1.845003132,0.00336052,0.000152504
1.844839072,0.00327552,2.39513E-05
1.844675041,0.003206258,-0.000107929
1.844510699,0.003167372,-0.000206651
1.844346727,0.003169984,-0.000244066
1.844182784,0.003216808,-0.000209643
1.844018869,0.003299158,-0.000113713
1.843854984,0.003397704,1.60431E-05
1.843691129,0.003486855,0.000143267
1.843527302,0.003541482,0.000232855
1.843363504,0.003543773,0.000259566
1.843199396,0.003488161,0.000212302
1.843035657,0.00338219,9.41842E-05
1.842871946,0.003244365,-7.99914E-05
1.842708265,0.003099215,-0.000287326
1.842544613,0.002971636,-0.000500498
1.84238099,0.002882206,-0.000690171
1.842217396,0.002844209,-0.000828483
1.842053492,0.002861538,-0.000893004
1.841889956,0.002929823,-0.000871795
1.841726449,0.003038038,-0.000768012
1.841562971,0.003171388,-0.000600711
1.841399523,0.003313839,-0.000401
1.841236103,0.003450453,-0.000204183
1.841072712,0.003568392,-4.09211E-05
1.84090935,0.003657338,7.00457E-05
1.840745679,0.003710171,0.000124739
1.840582375,0.003723405,0.000132182
1.840419439,0.003697905,0.00010805
1.840255854,0.003639323,6.64818E-05
1.840092638,0.003558043,1.33767E-05
1.83992945,0.003467273,-5.60273E-05
1.839766291,0.003380999,-0.000153603
1.839603161,0.003310532,-0.000290347
1.839439721,0.003262047,-0.000467476
1.839276988,0.003235263,-0.000671676
1.839113606,0.003224186,-0.000876675
1.838950592,0.003219538,-0.001050657
1.838787606,0.003212135,-0.001166256
1.83862465,0.003196578,-0.00120978
1.838461722,0.003173297,-0.001185705
1.838298486,0.003148654,-0.001114182
1.838135954,0.003132585,-0.001023045
1.837973113,0.003134981,-0.000936367
1.837809963,0.003162052,-0.000865249
1.837647179,0.003214343,-0.000804743
1.837484425,0.003287077,-0.000738169
1.837321699,0.003372017,-0.000646422
1.837159003,0.003460011,-0.000517771
1.836996335,0.003542285,-0.000353175
1.836833695,0.003610742,-0.000166693
1.836671085,0.00365818,2.00227E-05
1.836508166,0.003678449,0.00018561
1.836345613,0.003667612,0.000316085
1.836183089,0.003626157,0.000407903
1.836020594,0.003560855,0.000465522
1.835858128,0.003485155,0.000495698
1.83569569,0.003416979,0.000502159
1.835533281,0.003374456,0.000483227
1.835370564,0.003370186,0.000434471
1.835208213,0.003406686,0.000353702
1.83504589,0.003474691,0.000246457
1.834883596,0.00355496,0.000128173
1.834721331,0.003624226,2.13467E-05
1.834559094,0.003662332,-5.118E-05
1.834396886,0.003657892,-7.43117E-05
1.834234707,0.003611044,-4.626E-05
1.83407222,0.003532342,2.07717E-05
1.833910098,0.003438538,0.000104564
1.833748005,0.003347499,0.000180078
1.83358594,0.003273504,0.000226783
1.833423904,0.00322484,0.000233843
1.833261897,0.003202742,0.000201786
1.833099919,0.003202402,0.000140654
1.832937969,0.00321507,6.63664E-05
1.832775711,0.003230293,-3.72869E-06
1.832613819,0.003238685,-5.36082E-05
1.832451954,0.003234758,-7.06884E-05
1.832290119,0.003218866,-4.66127E-05
1.832128312,0.003197971,2.17153E-05
1.831966534,0.003184791,0.000130824
1.831804784,0.003194072,0.000270249
1.831642727,0.003237558,0.000422531
1.831481034,0.003319562,0.000566195
1.831319706,0.003434159,0.000680071
1.831157735,0.00356634,0.000749557
1.830996128,0.00369661,0.000770792
1.830834549,0.00380723,0.000752023
1.830672999,0.003887582,0.000709931
1.830511478,0.003936065,0.00066338
1.83034965,0.00395785,0.000625414
1.83018852,0.003960293,0.000598662
1.830027084,0.003948326,0.000573934
1.829865342,0.003922748,0.000534194
1.829703963,0.003881665,0.000461748
1.829542613,0.003824651,0.000345839
1.82938129,0.003756758,0.000188085
1.829219997,0.003689058,3.78197E-06
1.829058732,0.003635266,-0.000181688
1.828897495,0.00360481,-0.00033996
1.828735952,0.003597245,-0.000447221
1.828574772,0.00359962,-0.00049081
1.828413621,0.003591018,-0.000471202
1.828252498,0.003551614,-0.000401055
1.828091403,0.003473198,-0.000300017
1.827930337,0.003365096,-0.000188642
1.827769299,0.003252943,-8.34278E-05
1.827608289,0.00316936,6.63952E-06
1.827446974,0.003141499,7.96649E-05
1.827286022,0.003179741,0.000138927
1.827125097,0.003272776,0.000189465
1.826964201,0.003391399,0.000235171
1.826803333,0.003499664,0.000276434
1.826642494,0.00356804,0.000310349
1.826481683,0.003583852,0.000332019
1.8263209,0.003554431,0.000337259
1.826159812,0.003501396,0.000325081
1.825999086,0.003449804,0.00029942
1.825838388,0.003417818,0.000268075
1.825677719,0.003411997,0.000240752
1.825517078,0.003429008,0.000225516
1.825356465,0.003462203,0.000226506
1.82519588,0.003507879,0.000242515
1.82503499,0.003568087,0.000267455
1.824874462,0.003648698,0.000291754
1.824713962,0.003753377,0.000305458
1.824553491,0.003877787,0.000300296
1.824393047,0.004006957,0.000271813
1.824232632,0.004118164,0.000219524
1.824072245,0.004187673,0.000146435
1.823911886,0.004199134,5.81692E-05
1.823751223,0.004149499,-3.81716E-05
1.82359092,0.004050502,-0.000134507
1.823430646,0.003924755,-0.000222159
1.8232704,0.003798745,-0.0002924
1.823110182,0.003695915,-0.000337863
1.822949992,0.003631154,-0.000354024
1.822789831,0.003608963,-0.000340672
1.822629697,0.003624055,-0.000303154
1.82246926,0.003663965,-0.000251318
1.822309515,0.003711598,-0.000197722
1.822149134,0.003747889,-0.000154265
1.821989113,0.003754735,-0.000129133
1.82182912,0.003718052,-0.000124936
1.821669155,0.003631169,-0.000139434
1.821509219,0.003497098,-0.000167721
1.821348978,0.003328619,-0.000205901
1.82118943,0.003146364,-0.000253529
1.821029577,0.002973716,-0.000314453
1.820869421,0.002831725,-0.000394501
1.820709625,0.002733798,-0.000497764
1.820549857,0.002683766,-0.000622288
1.820390117,0.002676828,-0.000758155
1.820230405,0.002702923,-0.000888029
1.820070721,0.002751378,-0.000991719
1.819911065,0.002813848,-0.001051725
1.819751105,0.002885091,-0.001058696
1.819591505,0.002961237,-0.001014162
1.819431933,0.00303777,-0.000929089
1.819272389,0.003108364,-0.000819934
1.819112873,0.003165618,-0.000702291
1.818953385,0.003203456,-0.000586124
1.818793925,0.003219181,-0.000473487
1.818634493,0.003215228,-0.000361109
1.818474758,0.003198637,-0.000245941
1.818315382,0.003178883,-0.000131185
1.818156033,0.003165204,-2.97505E-05
1.817996713,0.003164282,3.71772E-05
1.817837421,0.003178907,4.65195E-05
1.817678156,0.003207583,-1.7238E-05
1.817518919,0.003244679,-0.000153976
1.817359711,0.003281057,-0.000343963
1.8172002,0.003304876,-0.000550876
1.817041047,0.003303629,-0.000731566
1.816881922,0.003267135,-0.000848235
1.816722825,0.0031917,-0.0008801
1.816563755,0.003083908,-0.000828929
1.816404714,0.00296195,-0.000716886
1.8162457,0.002853531,-0.000577937
1.816086385,0.002789652,-0.000446047
1.815927427,0.002796452,-0.000345519
1.815768497,0.002886704,-0.000285676
1.815609595,0.003055268,-0.000262233
1.81545072,0.003279575,-0.000263659
1.815291874,0.003525566,-0.000278145
1.815133055,0.00375695,-0.000298416
1.814974264,0.003943824,-0.000322212
1.814815171,0.00406856,-0.000348703
1.814656436,0.004127223,-0.000374013
1.814497728,0.004127045,-0.000389254
1.814339048,0.00408205,-0.000382587
1.814180396,0.004008776,-0.000344756
1.814021772,0.003923497,-0.000275687
1.813863175,0.003839907,-0.000187603
1.813704606,0.003768009,-0.000103273
1.813545736,0.003713251,-4.82639E-05
1.813387222,0.003675371,-4.10731E-05
1.813228737,0.0036488,-8.48456E-05
1.813070279,0.003623902,-0.000165183
1.812911848,0.003590226,-0.000255315
1.812753446,0.003540347,-0.000326635
1.812595071,0.003472179,-0.000360498
1.812436395,0.003389355,-0.000355431
1.812278075,0.003298874,-0.000326757
1.812120112,0.003207345,-0.000298652
1.811961519,0.003118184,-0.00029222
1.811803282,0.003031917,-0.000315352
1.811645073,0.002949222,-0.000358803
1.811486892,0.002875236,-0.000400912
1.811328738,0.00282242,-0.00041757
1.811170284,0.002808341,-0.000394688
1.811012514,0.002849699,-0.000335552
1.810854443,0.002953255,-0.000260905
1.810696071,0.003108898,-0.000200843
1.810538056,0.003288817,-0.000182331
1.810380068,0.003454484,-0.000217799
1.810222107,0.00356926,-0.000299505
1.810064174,0.003611832,-0.000402328
1.809906269,0.003584168,-0.000493158
1.809748391,0.003510188,-0.000542921
1.809590213,0.003426035,-0.000536823
1.80943239,0.003364535,-0.000478224
1.809274595,0.003342107,-0.000385521
1.809116827,0.003352436,-0.000284259
1.808959087,0.003370793,-0.000197093
1.808801374,0.003365129,-0.000136093
1.808643689,0.00331016,-0.000100242
1.808486031,0.003197169,-7.75989E-05
1.808328074,0.003036309,-5.12938E-05
1.808170471,0.002851349,-6.8702E-06
1.808012896,0.002670227,6.31482E-05
1.807855348,0.002516702,0.000156617
1.807697828,0.00240624,0.000263066
1.807540335,0.002346477,0.000367581
1.80738287,0.002340636,0.000454838
1.807225432,0.002390226,0.000513404
1.807067695,0.002494028,0.000537805
1.806910312,0.002645229,0.000529447
1.806752956,0.002827814,0.000495358
1.806595628,0.003016542,0.000446451
1.806438327,0.003182395,0.000394181
1.806281053,0.003301704,0.000348458
1.806123807,0.00336486,0.000315368
1.805966262,0.003380957,0.000296369
1.805809071,0.00337416,0.000288559
1.805651907,0.003373377,0.000286259
1.805494771,0.003399197,0.000283165
1.805337661,0.00345536,0.000274289
1.805180579,0.003527135,0.000257485
1.805023525,0.003589485,0.000234589
1.804866498,0.003619301,0.000210605
1.804709172,0.003607638,0.000193372
1.804552199,0.003564666,0.00019161
1.80439558,0.003515601,0.000213395
1.804238336,0.003489689,0.000264407
1.804081446,0.003506727,0.000346102
1.803924582,0.00356889,0.000455056
1.803767746,0.003659907,0.000582564
1.803610937,0.003752599,0.000716225
1.80345383,0.003820864,0.000842024
1.803297401,0.003850171,0.000946865
1.803140349,0.003842279,0.001021219
1.802983649,0.003812586,0.001060299
1.802826977,0.003782309,0.001063917
1.802670332,0.003769224,0.001034935
1.802513714,0.003781452,0.000977552
1.802356798,0.003816233,0.00089594
1.802200559,0.003863371,0.000794238
1.802044022,0.003910817,0.000677852
1.801887189,0.003949145,0.00055495
1.801730706,0.003973538,0.00043739
1.801574252,0.003983106,0.00033978
1.801417824,0.003978844,0.000276131
1.801261423,0.003962173,0.000255946
1.80110505,0.003934758,0.000279827
1.800948704,0.003899818,0.000337788
1.800792385,0.003863349,0.000410437
1.800635768,0.003833862,0.000473457
1.800479504,0.003820643,0.000503716
1.800323266,0.003831056,0.000485164
1.800167056,0.003867533,0.000412682
1.800010872,0.003926772,0.000292888
1.799854716,0.004000197,0.000141719
1.799698586,0.004076392,-1.97528E-05
1.79954216,0.004144308,-0.000170145
1.799386085,0.004194892,-0.000291794
1.799230037,0.004222676,-0.000373272
1.799074017,0.004225665,-0.000409974
1.798918023,0.004204745,-0.000403697
1.798762056,0.004163192,-0.000360551
1.798606116,0.004105517,-0.000289069
1.798450204,0.004036768,-0.000197658
1.798293994,0.003961268,-9.30452E-05
1.798138136,0.003881423,2.07534E-05
1.797982304,0.003796975,0.000142323
1.7978265,0.003705792,0.000271043
1.797670722,0.003605936,0.000404971
1.797514972,0.003498623,0.000538722
1.797359248,0.003390243,0.000662695
1.797203551,0.003292981,0.000764223
1.797047559,0.003222167,0.00083072
1.796891916,0.003191972,0.000853623
1.7967363,0.00321048,0.00083161
1.796580712,0.003276487,0.000771806
1.79642515,0.003380241,0.000687673
1.796269615,0.003505877,0.000595394
1.796114107,0.003636608,0.000508666
1.795958304,0.003758475,0.000435334
1.79580285,0.0038622,0.000376018
1.795647745,0.003941994,0.000325708
1.795492022,0.003993288,0.000276977
1.795336649,0.004011392,0.000223184
1.795181303,0.003992184,0.00016056
1.795025983,0.003934986,8.84897E-05
1.79487069,0.003846321,8.36339E-06
1.794715102,0.003740986,-7.74115E-05
1.794560186,0.003639859,-0.000165281
1.794404652,0.003563747,-0.000249681
1.794249466,0.003525401,-0.000321162
1.794094308,0.003524049,-0.000366406
1.793939176,0.003545097,-0.000370349
1.793784072,0.003565391,-0.000320948
1.793628994,0.003563176,-0.000214854
1.793473943,0.003527634,-6.23719E-05
1.793318919,0.003464648,0.0001119
1.7931636,0.003395451,0.000273166
1.793008629,0.0033483,0.000385043
1.792853685,0.003347916,0.0004198
1.792698768,0.003405648,0.000366901
1.792543878,0.003515645,0.000236919
1.792389014,0.003657236,5.83098E-05
1.792234178,0.00380315,-0.000130239
1.792079368,0.003928668,-0.000291015
1.791924263,0.004018666,-0.000397028
1.791769507,0.004069513,-0.00043782
1.791614777,0.004086252,-0.00041959
1.791460074,0.004077462,-0.000360512
1.791305398,0.004049882,-0.000282663
1.791150748,0.004005679,-0.000204942
1.790996125,0.00394359,-0.000137575
1.790841208,0.003861756,-8.17429E-05
1.790686639,0.003760822,-3.23629E-05
1.790532096,0.003645762,1.64942E-05
1.79037758,0.003525311,6.63215E-05
1.79022309,0.003409641,0.000110934
1.790068628,0.003307558,0.000136842
1.789914192,0.003224332,0.000127355
1.789759782,0.003161248,6.88322E-05
1.789605079,0.003116178,-4.2668E-05
1.789450723,0.003084891,-0.000196995
1.789296393,0.003062149,-0.00036944
1.78914209,0.003042791,-0.000525079
1.788987814,0.003022023,-0.000626993
1.788833564,0.002995663,-0.00064543
1.788679341,0.002960351,-0.00056632
1.788525145,0.00291363,-0.000395067
1.788370655,0.002854249,-0.000155357
1.788216512,0.002781734,0.000116234
1.788062395,0.002696882,0.000379914
1.787908305,0.002602161,0.000601366
1.787754241,0.002503258,0.000758716
1.787600204,0.002410303,0.000845723
1.787446193,0.002338605,0.000870606
1.78729189,0.002307467,0.000852273
1.787137933,0.002336918,0.000814784
1.786984002,0.002442104,0.000781697
1.786830097,0.002628027,0.000771601
1.786676219,0.002885386,0.000794287
1.786522368,0.003191208,0.000848749
1.786368543,0.003512545,0.000922951
1.786214745,0.003813771,0.000995999
1.786060654,0.004064223,0.001042245
1.785906909,0.00424406,0.001037607
1.785753509,0.004345639,0.00096642
1.785599497,0.004371458,0.000826896
1.785445831,0.004330192,0.000632793
1.785292192,0.00423228,0.000411041
1.785138579,0.004088482,0.000194761
1.784984992,0.003910363,1.44649E-05
1.784831113,0.003712725,-0.00010956
1.784677898,0.003515528,-0.000171718
1.784524072,0.003342918,-0.000179949
1.784370591,0.003219231,-0.00015101
1.784217136,0.00316264,-0.000103641
1.784063708,0.003178955,-5.30462E-05
1.783910306,0.003258041,-8.62776E-06
1.783756613,0.003374928,2.46202E-05
1.783603582,0.003495356,4.30317E-05
1.783450259,0.003584683,4.10499E-05
1.783296645,0.003616675,1.09175E-05
1.783143375,0.003579997,-5.44786E-05
1.782990132,0.003480811,-0.00015742
1.782836914,0.003340239,-0.000291804
1.782683723,0.003188973,-0.000441733
1.782530559,0.003059657,-0.000585411
1.782377421,0.002979912,-0.00070098
1.782224309,0.002966996,-0.000773389
1.782070905,0.003025011,-0.000798449
1.781917846,0.003145364,-0.00078277
1.781764813,0.003309077,-0.000739546
1.781611806,0.003491291,-0.000682189
1.781458826,0.003666066,-0.00061857
1.781305872,0.003810226,-0.000549021
1.781152944,0.003907018,-0.000468483
1.780999725,0.003947702,-0.000371789
1.78084685,0.003931391,-0.000259338
1.780694001,0.00386438,-0.000140546
1.780541178,0.003758987,-3.30517E-05
1.780388381,0.003631561,4.20378E-05
1.780235611,0.003500653,6.72245E-05
1.780082866,0.003384596,3.50108E-05
1.779930148,0.003298559,-4.87275E-05
1.77977714,0.003251524,-0.000165537
1.779624474,0.003243789,-0.00028911
1.779471835,0.003266577,-0.000391784
1.779319222,0.003304277,-0.00045155
1.779166635,0.00333939,-0.000456548
1.779014074,0.003358328,-0.00040683
1.778861539,0.003356298,-0.000313041
1.778709031,0.003339368,-0.00019299
1.778556232,0.003322227,-6.68283E-05
1.778403776,0.003322245,4.75375E-05
1.778251346,0.003352261,0.000138814
1.778098942,0.00341498,0.000204086
1.777946564,0.003501467,0.000248981
1.777794212,0.003593858,0.000285614
1.777641887,0.003671725,0.000327766
1.777489272,0.003719298,0.000385891
1.777336998,0.0037303,0.00046237
1.777185067,0.003708894,0.000548817
1.77703253,0.003666531,0.000626625
1.776880335,0.003616642,0.000670948
1.776728166,0.003569586,0.000656995
1.776576023,0.003529866,0.000567392
1.776423906,0.003496141,0.000397803
1.7762715,0.00346407,0.000159813
1.77611975,0.00342986,-0.000120684
1.775967711,0.003391873,-0.000407908
1.775815383,0.003351691,-0.00066348
1.775663397,0.003312377,-0.000853954
1.775511436,0.003277201,-0.000957414
1.775359501,0.003247853,-0.000966916
1.775207593,0.003224281,-0.0008912
1.77505571,0.003205368,-0.000752297
1.774903853,0.003189408,-0.00058066
1.774751708,0.003174564,-0.000409198
1.774599903,0.003158132,-0.000266668
1.774448124,0.00313674,-0.000173
1.774296372,0.003106312,-0.000136194
1.774144645,0.003063987,-0.000151617
1.773992944,0.003009495,-0.000204824
1.773841269,0.002947156,-0.000275557
1.77368962,0.002885735,-0.000343083
1.773537683,0.002836276,-0.000390971
1.773386086,0.002808231,-0.000409507
1.773234515,0.002805641,-0.000396514
1.773082969,0.002824978,-0.00035593
1.77293145,0.002855504,-0.000294997
1.772779957,0.002882899,-0.000221701
1.772628489,0.002894442,-0.000142706
1.772477047,0.002884002,-6.27586E-05
1.772325317,0.002854944,1.50582E-05
1.772173928,0.002819751,8.85857E-05
1.772022564,0.002796898,0.000155774
1.771871225,0.002805842,0.000214139
1.771719913,0.002861873,0.000260666
1.771568627,0.002971564,0.000291814
1.771417366,0.003130997,0.000303463
1.771265817,0.003325571,0.000290618
1.771114608,0.003532025,0.000248161
1.770963425,0.003722278,0.000171495
1.770812268,0.003869178,5.84533E-05
1.770661137,0.00395244,-8.8746E-05
1.770510031,0.003963854,-0.000261985
1.770358951,0.003910284,-0.000447185
1.770207897,0.00381264,-0.000625627
1.770056555,0.003700588,-0.000777686
1.769905553,0.003604634,-0.000886919
1.769754576,0.003547211,-0.000943165
1.769603625,0.003536925,-0.000944694
1.769452699,0.003567427,-0.000897377
1.7693018,0.003621907,-0.000811586
1.769150926,0.003680755,-0.000698761
1.769000078,0.003729971,-0.000568551
1.768848943,0.003765542,-0.000427654
1.768698459,0.003792968,-0.000281276
1.768547375,0.003821286,-0.000135551
1.76839663,0.003855394,1.27181E-07
1.768245911,0.003890054,0.000112243
1.768095217,0.00390891,0.000185216
1.767944549,0.003889637,0.000204966
1.767793594,0.003812899,0.000163968
1.76764329,0.003672007,6.43297E-05
1.767492698,0.0034784,-8.11754E-05
1.767341821,0.003260321,-0.000251004
1.767191281,0.003055914,-0.000419764
1.767040767,0.002902138,-0.000563467
1.766890278,0.002824167,-0.000663716
1.766739816,0.002828332,-0.000709871
1.766589378,0.002901803,-0.000698828
1.766438967,0.003017043,-0.000633473
1.766288269,0.003140261,-0.000520472
1.766137909,0.003240504,-0.000369288
1.765987574,0.003296631,-0.000192212
1.765837265,0.003301136,-4.7794E-06
1.765686981,0.003260169,0.000174068
1.765536723,0.00319082,0.000323575
1.765386491,0.003116225,0.000423916
1.765236284,0.003060425,0.000460786
1.765085791,0.003043027,0.000429088
1.764935635,0.003075478,0.000335388
1.764785505,0.003158977,0.000197247
1.764635401,0.003285462,4.01939E-05
1.764485322,0.00344026,-0.000107497
1.764335268,0.003606201,-0.000220587
1.76418524,0.003767924,-0.000281129
1.764035238,0.00391445,-0.000281428
1.76388495,0.004039117,-0.000224446
1.763734998,0.004137932,-0.000122122
1.763585072,0.00420693,7.12417E-06
1.763435172,0.004240784,0.000141792
1.763285297,0.004233583,0.00026103
1.763135447,0.004182011,0.000347799
1.762985623,0.004089326,0.000391966
1.762835514,0.003968425,0.000392183
1.762685741,0.003840929,0.000356292
1.762535993,0.003733085,0.000299534
1.762386271,0.003668472,0.00024109
1.762236574,0.003661026,0.00019947
1.762086903,0.003710243,0.000187868
1.761937257,0.003800985,0.000210964
1.761787637,0.003907856,0.000264142
1.761637731,0.004002791,0.000335214
